year,agency_key,district,agency_type,school,agency_name,contact_name,title,address_1,address_2,city,state,zip,ship_different,ship_address_1,ship_address_2,ship_city,ship_state,ship_zip,low_grade,high_grade,county,cesa,agency_master_key,parent_key,doa_code,nces_code,msa_code,locale_code,legal_name,district_name,name,update_date
2002,48068,1638,3,,Elkhorn Area Sch Dist,Gregory A Wescott,District Administrator,3 N Jackson St,Elkhorn WI 53121-1905,Elkhorn,WI,53121-1905,,,,,,,KG,12,64,2,2827,48840,321,5504290,0,6,ELKHORN AREA,Elkhorn Area Sch Dist,Elkhorn Area,11/2/2001 6:18
2002,48069,1870,3,,Fontana J8 Sch Dist,Bill Szakacs,District Administrator,450 S Main St,Fontana WI 53125-1232,Fontana,WI,53125-1232,,,,,,,K4,8,64,2,2892,48840,326,5504720,0,7,FONTANA J8,Fontana J8 Sch Dist,Fontana J8,7/1/2002 15:30
2002,48070,4011,3,,Norway J7 Sch Dist,Jeff Gorn,District Administrator,21016 7 Mile Rd,Franksville WI 53126-9718,Franksville,WI,53126-9718,,,,,,,K4,8,51,2,2914,48840,355,5510800,636600,8,NORWAY J7,Norway J7 Sch Dist,Norway J7,2/4/2003 10:01
2002,48071,4686,3,,Raymond #14 Sch Dist,Gary Damaschke,District Administrator,2659 76th St,Franksville WI 53126-9540,Franksville,WI,53126-9540,,,,,,,KG,8,51,2,2915,48840,367,5512480,636600,8,RAYMOND #14,Raymond #14 Sch Dist,Raymond #14,2/4/2003 10:01
2002,48072,4690,3,,North Cape Sch Dist,Petra Walker,District Administrator,11926 Highway K,Franksville WI 53126-9691,Franksville,WI,53126-9691,,,,,,,KG,8,51,2,2916,48840,368,5512510,636600,8,NORTH CAPE,North Cape Sch Dist,North Cape,2/4/2003 10:01
2002,48073,2051,3,,Genoa City J2 Sch Dist,Bill Lehner,District Administrator,1020 Hunter's Ridge Dr,Genoa City WI 53128,Genoa City,WI,53128,,,,,,,KG,8,64,2,2944,48840,331,5505130,0,7,GENOA CITY J2,Genoa City J2 Sch Dist,Genoa City J2,10/22/2001 14:23
2002,48074,2296,3,,Greendale Sch Dist,William H Hughes,District Administrator,5900 S 51st St,Greendale WI 53129-2699,Greendale,WI,53129-2699,,,,,,,E3,12,40,1,2966,48797,332,5505910,635080,3,GREENDALE,Greendale Sch Dist,Greendale,7/1/2002 16:01
2002,48075,1900,3,,Franklin Public Sch Dist,Gerald K Freitag,District Administrator,8255 W Forest Hill Ave,Franklin WI 53132-9705,Franklin,WI,53132-9705,,,,,,,E3,12,40,1,3024,48797,327,5504830,635080,3,FRANKLIN PUBLIC,Franklin Public Sch Dist,Franklin Public,7/1/2002 15:33
2002,48076,657,3,,Brighton #1 Sch Dist,Laurie Wright,District Administrator,1200 248th Ave,Kansasville WI 53139-9601,Kansasville,WI,53139-9601,,,,,,,KG,8,30,2,3057,48840,305,5501650,143800,8,BRIGHTON #1,Brighton #1 Sch Dist,Brighton #1,2/4/2003 10:01
2002,48077,1449,3,,Dover #1 Sch Dist,Dick Wasson,District Administrator,4101 S Beaumont Ave,Kansasville WI 53139-9702,Kansasville,WI,53139-9702,,,,,,,KG,8,51,2,3058,48840,315,5503750,636600,8,DOVER #1,Dover #1 Sch Dist,Dover #1,2/4/2003 10:01
2002,48078,4235,3,,Paris J1 Sch Dist,Tom Slowinski,District Administrator,1901 176th Ave,Kenosha WI 53144-7615,Kenosha,WI,53144-7615,,,,,,,KG,8,30,2,3101,48840,360,5511400,143800,8,PARIS J1,Paris J1 Sch Dist,Paris J1,2/4/2003 10:01
2002,48079,2793,3,,Kenosha Sch Dist,Joseph Hentges,District Administrator,PO Box 340,Kenosha WI 53141-0340,Kenosha,WI,53141-0340,D,3600 52nd St,Kenosha WI 53144,Kenosha,WI,53144,B2,12,30,1,3166,48797,343,5507320,143800,2,KENOSHA,Kenosha Sch Dist,Kenosha,7/2/2002 6:47
2002,48080,5271,3,,Sheboygan Area Sch Dist,Joseph Sheehan,District Administrator,830 Virginia Ave,Sheboygan WI 53081-4427,Sheboygan,WI,53081-4427,,,,,,,E3,12,59,7,2099,48756,371,5513650,7620,2,SHEBOYGAN AREA,Sheboygan Area Sch Dist,Sheboygan Area,7/2/2002 11:50
2002,48081,1085,3,,Chilton Sch Dist,Steve J Patz,District Administrator,509 School Ct,Chilton WI 53014-1598,Chilton,WI,53014-1598,,,,,,,E3,12,8,7,1008,48756,310,5502520,460,4,CHILTON,Chilton Sch Dist,Chilton,7/1/2002 14:11
2002,48082,1631,3,,Elkhart Lake-Glenbeulah Sch Di,Jerry C Smith,District Administrator,PO Box K,Elkhart Lake WI 53020-0306,Elkhart Lake,WI,53020-0306,D,201 N Lincoln,Elkhart Lake WI 53020,Elkhart Lake,WI,53020,E3,12,59,7,1087,48756,320,5504260,7620,8,ELKHART LAKE-GLENBEULAH,Elkhart Lake-Glenbeulah Sch Di,Elkhart Lake-Glenbeulah,2/4/2003 10:01
2002,48083,1945,3,,Northern Ozaukee Sch Dist,Jack Roller,District Administrator,401 Highland Dr,Fredonia WI 53021-9499,Fredonia,WI,53021-9499,,,,,,,E3,12,45,1,1107,48797,355,5504890,635080,8,NORTHERN OZAUKEE,Northern Ozaukee Sch Dist,Northern Ozaukee,2/4/2003 10:01
2002,48084,2058,3,,Germantown Sch Dist,Victor L Rossetti,District Administrator,N104W13840 Donges Bay Rd,Germantown WI 53022-4499,Germantown,WI,53022-4499,,,,,,,E3,12,66,1,1142,48797,330,5505160,635080,3,GERMANTOWN,Germantown Sch Dist,Germantown,7/1/2002 15:36
2002,48085,2828,3,,Kiel Area Sch Dist,Phillip Ertl,District Administrator,PO Box 201,Kiel WI 53042-0201,Kiel,WI,53042-0201,D,416 Paine St,Kiel WI 53042,Kiel,WI,53042,E4,12,36,7,1526,48756,342,5507440,0,6,KIEL AREA,Kiel Area Sch Dist,Kiel Area,7/2/2002 6:53
2002,48086,2842,3,,Kohler Sch Dist,Jeffrey P Dickert,District Administrator,230 School St,Kohler WI 53044-1598,Kohler,WI,53044-1598,,,,,,,E3,12,59,7,1548,48756,342,5507500,7620,4,KOHLER,Kohler Sch Dist,Kohler,7/3/2002 11:05
2002,48087,3171,3,,Lomira Sch Dist,John C Mason,District Administrator,1030 4th St,Lomira WI 53048-9558,Lomira,WI,53048-9558,,,,,,,E3,12,14,6,1592,48790,345,5508220,0,7,LOMIRA,Lomira Sch Dist,Lomira,7/2/2002 7:04
2002,48088,3941,3,,New Holstein Sch Dist,Joseph A Wieser,District Administrator,1715 Plymouth St,New Holstein WI 53061-1292,New Holstein,WI,53061-1292,,,,,,,E3,12,8,7,1747,48756,355,5510530,460,4,NEW HOLSTEIN,New Holstein Sch Dist,New Holstein,7/2/2002 11:00
2002,48089,3514,3,,North Lake Sch Dist,Paul Kreutzer,District Administrator,PO Box 188,North Lake WI 53064-0188,North Lake,WI,53064-0188,D,N75 W31283 Highway VV,North Lake WI 53064,North Lake,WI,53064,E3,8,67,1,1763,48797,353,5509300,635080,8,NORTH LAKE,North Lake Sch Dist,North Lake,2/4/2003 10:01
2002,48090,4025,3,,Oakfield Sch Dist,Joseph W Heinzelman,District Administrator,PO Box 99,Oakfield WI 53065-0099,Oakfield,WI,53065-0099,D,330 Oak St,Oakfield WI 53065,Oakfield,WI,53065,E4,12,20,6,1776,48790,357,5510860,0,7,OAKFIELD,Oakfield Sch Dist,Oakfield,7/2/2002 11:06
2002,48091,3542,3,,Stone Bank Sch Dist,Mark Lichte,District Administrator,N68W33866 County Road K,Oconomowoc WI 53066-1442,Oconomowoc,WI,53066-1442,,,,,,,E3,8,67,1,1807,48797,352,5509390,635080,3,STONE BANK,Stone Bank Sch Dist,Stone Bank,7/2/2002 7:26
2002,48092,4060,3,,Oconomowoc Area Sch Dist,Gregory R Maass,District Administrator,W360N7077 Brown St,Oconomowoc WI 53066-1197,Oconomowoc,WI,53066-1197,,,,,,,E3,12,67,1,1808,48797,367,5510890,635080,3,OCONOMOWOC AREA,Oconomowoc Area Sch Dist,Oconomowoc Area,7/2/2002 11:07
2002,48093,714,3,,Elmbrook Sch Dist,Matthew W Gibson,District Administrator,PO Box 1830,Brookfield WI 53008-1830,Brookfield,WI,53008-1830,D,13780 Hope St,Brookfield WI 53005-1700,Brookfield,WI,53005-1700,E3,12,67,1,838,48797,305,5501770,635080,3,ELMBROOK,Elmbrook Sch Dist,Elmbrook,7/1/2002 13:52
2002,48094,910,3,,Campbellsport Sch Dist,JP Campion,District Administrator,114 W Sheboygan St,Campbellsport WI 53010-2791,Campbellsport,WI,53010-2791,,,,,,,E3,12,20,6,907,48790,310,5502160,0,7,CAMPBELLSPORT,Campbellsport Sch Dist,Campbellsport,7/1/2002 14:07
2002,48095,1015,3,,Cedarburg Sch Dist,Daryl Herrick,District Administrator,W68N611 Evergreen Blvd,Cedarburg WI 53012-1899,Cedarburg,WI,53012-1899,,,,,,,E3,12,45,1,937,48797,310,5502460,635080,3,CEDARBURG,Cedarburg Sch Dist,Cedarburg,7/1/2002 14:09
2002,48096,2044,3,,Geneva J4 Sch Dist,Craig Cook,District Administrator,N2575 Snake Rd,Lake Geneva WI 53147-3588,Lake Geneva,WI,53147-3588,,,,,,,KG,8,64,2,3333,48840,330,5505100,0,6,GENEVA J4,Geneva J4 Sch Dist,Geneva J4,10/16/2001 8:25
2002,48097,2884,3,,Lake Geneva-Genoa City UHS Sch,James Gottinger,District Administrator,208 E South St,Lake Geneva WI 53147-2436,Lake Geneva,WI,53147-2436,,,,,,,9,12,64,2,3334,48840,345,5507650,0,6,LAKE GENEVA-GENOA UHS,Lake Geneva-Genoa City UHS Sch,Lake Geneva-Genoa City UHS,11/1/2001 15:29
2002,48098,4018,3,,Oak Creek-Franklin Sch Dist,John Voorhees,District Administrator,7630 S 10th St,Oak Creek WI 53154-1912,Oak Creek,WI,53154-1912,,,,,,,E3,12,40,1,3545,48797,357,5510830,635080,3,OAK CREEK-FRANKLIN,Oak Creek-Franklin Sch Dist,Oak Creek-Franklin,7/2/2002 11:06
2002,48099,4221,3,,Palmyra-Eagle Area Sch Dist,Jerry Rosso,District Administrator,PO Box 901,Palmyra WI 53156-0901,Palmyra,WI,53156-0901,D,709 Maple St,Palmyra WI 53156,Palmyra,WI,53156,E3,12,28,2,3578,48840,360,5511350,0,7,PALMYRA-EAGLE AREA,Palmyra-Eagle Area Sch Dist,Palmyra-Eagle Area,7/2/2002 11:14
2002,48100,5054,3,,Central/Westosha UHS Sch Dist,Doug Potter,District Administrator,PO Box 38,Salem WI 53168-0038,Salem,WI,53168-0038,D,24617 75th St,Salem WI 53168,Salem,WI,53168,9,12,30,2,3618,48840,370,5513290,143800,3,CENTRAL/WESTOSHA UHS,Central/Westosha UHS Sch Dist,Central/Westosha UHS,10/24/2001 14:06
2002,48102,5068,3,,Salem J2 Sch Dist,Karen A Stollenwerk,District Administrator,PO Box 160,Salem WI 53168-0160,Salem,WI,53168-0160,D,8828 Antioch Rd,Salem WI 53168,Salem,WI,53168,KG,8,30,2,3619,48840,372,5513350,143800,8,SALEM J2,Salem J2 Sch Dist,Salem J2,2/4/2003 10:01
2002,48103,5369,3,,Silver Lake J1 Sch Dist,Gary W Petersen,District Administrator,PO Box 69,Silver Lake WI 53170-0069,Silver Lake,WI,53170-0069,D,300 Prosser St,Silver Lake WI 53170,Silver Lake,WI,53170,KG,8,30,2,3648,48840,374,5513860,143800,8,SILVER LAKE J1,Silver Lake J1 Sch Dist,Silver Lake J1,2/4/2003 10:01
2002,48104,6174,3,,Waukesha Sch Dist,David Schmidt,District Administrator,222 Maple Ave,Waukesha WI 53186-4725,Waukesha,WI,53186-4725,,,,,,,E3,12,67,1,3998,48797,387,5515780,635080,2,WAUKESHA,Waukesha Sch Dist,Waukesha,7/2/2002 12:52
2002,48105,6461,3,,Whitewater Sch Dist,John K Negley,District Administrator,419 S Elizabeth St,Whitewater WI 53190-1632,Whitewater,WI,53190-1632,,,,,,,E4,12,64,2,4160,48840,386,5516680,0,6,WHITEWATER,Whitewater Sch Dist,Whitewater,7/2/2002 13:03
2002,48106,6482,3,,Williams Bay Sch Dist,Walter A Stover Jr,District Administrator,PO Box 259,Williams Bay WI 53191-0259,Williams Bay,WI,53191-0259,D,500 W Geneva St,Williams Bay WI 53191,Williams Bay,WI,53191,KG,12,64,2,4250,48840,387,5516740,0,6,WILLIAMS BAY,Williams Bay Sch Dist,Williams Bay,2/4/2003 10:01
2002,48107,5075,3,,Wilmot Grade Sch Dist,Deborah Kerr,District Administrator,PO Box 68,Wilmot WI 53192-0068,Wilmot,WI,53192-0068,D,10720 Fox River Rd Highway W,Wilmot WI 53192,Wilmot,WI,53192,K4,8,30,2,4274,48840,373,5513380,143800,8,WILMOT GRADE SCHOOL,Wilmot Grade Sch Dist,Wilmot Grade,2/4/2003 10:01
2002,48108,6545,3,,Wilmot UHS Sch Dist,Robert A Crist,District Administrator,PO Box 8,Wilmot WI 53192-0008,Wilmot,WI,53192-0008,D,11112 308th Ave,Wilmot WI 53192,Wilmot,WI,53192,9,12,30,2,4275,48840,386,5516770,143800,8,WILMOT UHS,Wilmot UHS Sch Dist,Wilmot UHS,2/4/2003 10:01
2002,48109,3619,3,,Milwaukee Sch Dist,Spencer Korte,District Administrator,PO Box 2181,Milwaukee WI 53201-2181,Milwaukee,WI,53201-2181,D,5225 W Vliet St,Milwaukee WI 53208,Milwaukee,WI,53208,B2,12,40,1,4387,48797,351,5509600,635080,1,MILWAUKEE,Milwaukee Sch Dist,Milwaukee,5/24/2001 13:20
2002,48112,1897,3,,Maple Dale-Indian Hill Sch Dis,Frances Smith,District Administrator,2600 W Mill Rd,Milwaukee WI 53209-3212,Milwaukee,WI,53209-3212,,,,,,,K4,8,40,1,4732,48797,326,5504770,635080,3,MAPLE DALE-INDIAN HILL,Maple Dale-Indian Hill Sch Dis,Maple Dale-Indian Hill,2/4/2003 10:01
2002,48113,2184,3,,Glendale-River Hills Sch Dist,Frances B Smith,District Administrator,2600 W Mill Rd,Glendale WI 53209-3286,Glendale,WI,53209-3286,,,,,,,K4,8,40,1,4733,48797,331,5505460,635080,3,GLENDALE-RIVER HILLS,Glendale-River Hills Sch Dist,Glendale-River Hills,2/4/2003 10:01
2002,48114,5355,3,,Shorewood Sch Dist,John Linehan,District Administrator,1701 E Capitol Dr,Shorewood WI 53211-1996,Shorewood,WI,53211-1996,,,,,,,E3,12,40,1,4825,48797,371,5513800,635080,3,SHOREWOOD,Shorewood Sch Dist,Shorewood,7/2/2002 11:52
2002,48115,1890,3,,Fox Point J2 Sch Dist,Janice I Sodos,District Administrator,7300 N Lombardy Rd,Milwaukee WI 53217-3595,Milwaukee,WI,53217-3595,,,,,,,K4,8,40,1,5147,48797,325,5504800,635080,3,FOX POINT J2,Fox Point J2 Sch Dist,Fox Point J2,2/4/2003 10:01
2002,48116,2177,3,,Nicolet UHS Sch Dist,Elliott Moeser,District Administrator,6701 N Jean Nicolet Rd,Glendale WI 53217-3799,Glendale,WI,53217-3799,,,,,,,9,12,40,1,5148,48797,330,5505490,635080,3,NICOLET UHS,Nicolet UHS Sch Dist,Nicolet UHS,10/22/2001 14:57
2002,48117,6419,3,,Whitefish Bay Sch Dist,James Rickabaugh,District Administrator,1200 E Fairmount Ave,Whitefish Bay WI 53217-6099,Whitefish Bay,WI,53217-6099,,,,,,,K4,12,40,1,5149,48797,387,5516620,635080,3,WHITEFISH BAY,Whitefish Bay Sch Dist,Whitefish Bay,7/2/2002 13:01
2002,48118,161,3,,Argyle Sch Dist,Richard W Magnuson,District Administrator,PO Box 256,Argyle WI 53504-0256,Argyle,WI,53504-0256,D,14665 State Road 78,Argyle WI 53504,Argyle,WI,53504,K4,12,33,3,5957,48787,301,5500450,0,7,ARGYLE,Argyle Sch Dist,Argyle,7/1/2002 11:46
2002,48121,287,3,,Barneveld Sch Dist,Lloyd McCabe,District Administrator,PO Box 98,Barneveld WI 53507-0098,Barneveld,WI,53507-0098,D,105 W Douglas,Barneveld WI 53507,Barneveld,WI,53507,E3,12,25,3,5979,48787,305,5500840,0,7,BARNEVELD,Barneveld Sch Dist,Barneveld,7/1/2002 13:04
2002,48122,350,3,,Belleville Sch Dist,Randy Freese,District Administrator,625 W Church St,Belleville WI 53508-9361,Belleville,WI,53508-9361,,,,,,,E4,12,13,2,6000,48840,305,5500990,4720,8,BELLEVILLE,Belleville Sch Dist,Belleville,2/4/2003 10:01
2002,48123,364,3,,Belmont Community Sch Dist,Johannus Benkers,District Administrator,PO Box 348,Belmont WI 53510-0348,Belmont,WI,53510-0348,D,546 Liberty Rd,Belmont WI 53510,Belmont,WI,53510,E4,12,33,3,6019,48787,305,5501020,0,7,BELMONT COMMUNITY,Belmont Community Sch Dist,Belmont Community,7/1/2002 13:08
2002,48124,1883,3,,Fort Atkinson Sch Dist,James Fitzpatrick,District Administrator,201 Park St,Fort Atkinson WI 53538-2155,Fort Atkinson,WI,53538-2155,,,,,,,E3,12,28,2,6510,48840,325,5504740,0,6,FORT ATKINSON,Fort Atkinson Sch Dist,Fort Atkinson,7/1/2002 15:30
2002,48125,2527,3,,Highland Sch Dist,Mary Jo Rogowski,District Administrator,PO Box 2850,Highland WI 53543-2850,Highland,WI,53543-2850,D,1030 Cardinal Drive,Highland WI 53543,Highland,WI,53543,E4,12,25,3,6564,48787,335,5506420,0,7,HIGHLAND,Highland Sch Dist,Highland,7/2/2002 6:32
2002,48126,2695,3,,Janesville Sch Dist,Thomas Evert,District Administrator,527 S Franklin St,Janesville WI 53545-4823,Janesville,WI,53545-4823,,,,,,,E3,12,53,2,6597,48840,340,5507020,3620,2,JANESVILLE,Janesville Sch Dist,Janesville,7/2/2002 6:41
2002,48127,3150,3,,Lodi Sch Dist,Michael J Shimshak,District Administrator,115 School St,Lodi WI 53555-1046,Lodi,WI,53555-1046,,,,,,,E3,12,11,5,6826,48745,345,5508190,0,7,LODI,Lodi Sch Dist,Lodi,7/2/2002 7:03
2002,48128,3381,3,,McFarland Sch Dist,Kenneth Brittingham,District Administrator,5101 Farwell St,Mc Farland WI 53558-9216,Mc Farland,WI,53558-9216,,,,,,,E3,12,13,2,6863,48840,352,5508910,4720,4,MCFARLAND,McFarland Sch Dist,McFarland,7/2/2002 7:19
2002,48129,3332,3,,Marshall Sch Dist,David Schuler,District Administrator,PO Box 76,Marshall WI 53559-0076,Marshall,WI,53559-0076,D,369 School St,Marshall WI 53559,Marshall,WI,53559,E3,12,13,2,6896,48840,351,5508790,4720,8,MARSHALL,Marshall Sch Dist,Marshall,2/4/2003 10:01
2002,48130,469,3,,Wisconsin Heights Sch Dist,Roberta Felker,District Administrator,10173 US Highway 14,Mazomanie WI 53560-9587,Mazomanie,WI,53560-9587,,,,,,,E3,12,13,2,6920,48840,306,5501230,4720,8,WISCONSIN HEIGHTS,Wisconsin Heights Sch Dist,Wisconsin Heights,2/4/2003 10:01
2002,48131,3549,3,,Middleton-Cross Plains Sch Dis,William Reis,District Administrator,7106 South Ave,Middleton WI 53562-3263,Middleton,WI,53562-3263,,,,,,,E3,12,13,2,6948,48840,357,5509510,4720,4,MIDDLETON-CROSS PLAINS,Middleton-Cross Plains Sch Dis,Middleton-Cross Plains,7/2/2002 7:27
2002,48132,3612,3,,Milton Sch Dist,Peg Ekedahl,District Administrator,430 E High St Ste 2,Milton WI 53563-1502,Milton,WI,53563-1502,,,,,,,E3,12,53,2,6991,48840,350,5509570,3620,4,MILTON,Milton Sch Dist,Milton,7/2/2002 7:27
2002,48133,5100,3,,Sauk Prairie Sch Dist,Thomas Andres,District Administrator,213 Maple St,Sauk City WI 53583-1097,Sauk City,WI,53583-1097,,,,,,,E3,12,56,5,7372,48745,360,5513410,0,7,SAUK PRAIRIE,Sauk Prairie Sch Dist,Sauk Prairie,2/4/2003 10:01
2002,48134,5258,3,,Sharon J11 Sch Dist,Dorothy J Kaufmann,District Administrator,104 E School St,Sharon WI 53585-9763,Sharon,WI,53585-9763,,,,,,,K4,8,64,2,7399,48840,371,5513560,0,7,SHARON J11,Sharon J11 Sch Dist,Sharon J11,7/2/2002 11:49
2002,48135,5362,3,,Shullsburg Sch Dist,Earle Mailand,District Administrator,444 N Judgement St,Shullsburg WI 53586-9414,Shullsburg,WI,53586-9414,,,,,,,K3,12,33,3,7420,48787,370,5513830,0,7,SHULLSBURG,Shullsburg Sch Dist,Shullsburg,7/2/2002 11:53
2002,48136,2240,3,,Black Hawk Sch Dist,Thomas Wilkins,District Administrator,PO Box 303,South Wayne WI 53587-0303,South Wayne,WI,53587-0303,D,202 Center St,South Wayne WI 53587,South Wayne,WI,53587,E3,12,33,3,7436,48787,330,5505730,0,7,BLACK HAWK,Black Hawk Sch Dist,Black Hawk,7/1/2002 15:52
2002,48137,5523,3,,River Valley Sch Dist,Jamie Benson,District Administrator,660 W Daley St,Spring Green WI 53588,Spring Green,WI,53588,,,,,,,E3,12,56,3,7451,48787,370,5514250,0,7,RIVER VALLEY,River Valley Sch Dist,River Valley,7/2/2002 12:34
2002,48138,5621,3,,Stoughton Area Sch Dist,Myron Palomba,District Administrator,320 North St,Stoughton WI 53589-1733,Stoughton,WI,53589-1733,,,,,,,E3,12,13,2,7479,48840,371,5514550,4720,4,STOUGHTON AREA,Stoughton Area Sch Dist,Stoughton Area,7/2/2002 12:36
2002,48139,3675,3,,Monona Grove Sch Dist,Gary Schumacher,District Administrator,5301 Monona Dr,Monona WI 53716-3126,Monona,WI,53716-3126,,,,,,,E3,12,13,2,8640,48840,358,5509810,4720,4,MONONA GROVE,Monona Grove Sch Dist,Monona Grove,7/2/2002 10:49
2002,48140,427,3,,Benton Sch Dist,William Alsteens,District Administrator,PO Box 7,Benton WI 53803-0007,Benton,WI,53803-0007,D,41 Alma St,Benton WI 53803,Benton,WI,53803,K4,12,33,3,8734,48787,306,5501110,0,7,BENTON,Benton Sch Dist,Benton,7/1/2002 13:11
2002,48141,609,3,,Boscobel Area Sch Dist,Michael Swartz,District Administrator,1110 Park St,Boscobel WI 53805-1749,Boscobel,WI,53805-1749,,,,,,,B2,12,22,3,8772,48787,307,5501500,0,6,BOSCOBEL AREA,Boscobel Area Sch Dist,Boscobel Area,7/1/2002 13:49
2002,48142,994,3,,Cassville Sch Dist,Tom Wonderling,District Administrator,715 E Amelia St,Cassville WI 53806-9685,Cassville,WI,53806-9685,,,,,,,E4,12,22,3,8801,48787,310,5502400,0,7,CASSVILLE,Cassville Sch Dist,Cassville,7/1/2002 14:09
2002,48143,1246,3,,Cuba City Sch Dist,Diane Messer,District Administrator,101 N School St,Cuba City WI 53807-1297,Cuba City,WI,53807-1297,,,,,,,E3,12,22,3,8813,48787,311,5503030,0,7,CUBA CITY,Cuba City Sch Dist,Cuba City,7/1/2002 14:23
2002,48144,4543,3,,Prairie du Chien Area Sch Dist,James P O'Meara,District Administrator,800 E Crawford St,Prairie du Chien WI 53821-2399,Prairie du Chien,WI,53821-2399,,,,,,,E3,12,12,3,9121,48787,360,5512150,0,6,PRAIRIE DU CHIEN AREA,Prairie du Chien Area Sch Dist,Prairie du Chien Area,7/2/2002 11:27
2002,48145,6251,3,,Wauzeka-Steuben Sch Dist,Bryce Bird,District Administrator,PO Box 347,Wauzeka WI 53826-0347,Wauzeka,WI,53826-0347,D,301 Main St,Wauzeka WI 53826,Wauzeka,WI,53826,E4,12,12,3,9196,48787,385,5516020,0,7,WAUZEKA-STEUBEN,Wauzeka-Steuben Sch Dist,Wauzeka-Steuben,7/2/2002 12:56
2002,48146,4501,3,,Portage Community Sch Dist,Daniel Pulsfus,District Administrator,904 De Witt St,Portage WI 53901-1726,Portage,WI,53901-1726,,,,,,,E3,12,11,5,9217,48745,361,5512060,0,6,PORTAGE COMMUNITY,Portage Community Sch Dist,Portage Community,7/2/2002 11:24
2002,48149,14,3,,Adams-Friendship Area Sch Dist,Steve Lavallee,District Administrator,201 W 6th St,Friendship WI 53934-9135,Friendship,WI,53934-9135,,,,,,,E4,12,1,5,9302,48745,301,5500060,0,7,ADAMS-FRIENDSHIP AREA,Adams-Friendship Area Sch Dist,Adams-Friendship Area,7/1/2002 11:30
2002,48150,3325,3,,Markesan Sch Dist,Susan Alexander,District Administrator,PO Box 248,Markesan WI 53946-0248,Markesan,WI,53946-0248,D,100  Vista Blvd,Markesan WI 53946-8530,Markesan,WI,53946-8530,E3,12,24,6,9611,48790,350,5508760,0,7,MARKESAN,Markesan Sch Dist,Markesan,7/2/2002 7:14
2002,48151,3360,3,,Mauston Sch Dist,John D Kammerud,District Administrator,508 Grayside Ave,Mauston WI 53948-1900,Mauston,WI,53948-1900,,,,,,,E3,12,29,5,9635,48745,350,5508850,0,6,MAUSTON,Mauston Sch Dist,Mauston,7/2/2002 7:17
2002,48152,3689,3,,Montello Sch Dist,Nancy A Hipskind,District Administrator,222 Forest Ln,Montello WI 53949-9391,Montello,WI,53949-9391,,,,,,,E4,12,39,5,9670,48745,350,5509870,0,7,MONTELLO,Montello Sch Dist,Montello,7/2/2002 10:50
2002,48153,3948,3,,New Lisbon Sch Dist,Mark McGuire,District Administrator,500 S Forest St,New Lisbon WI 53950-0205,New Lisbon,WI,53950-0205,,,,,,,E3,12,29,5,9693,48745,356,5510560,0,7,NEW LISBON,New Lisbon Sch Dist,New Lisbon,7/2/2002 11:00
2002,48154,4228,3,,Pardeeville Area Sch Dist,Wayne S Edwards,District Administrator,120 Oak St,Pardeeville WI 53954-8842,Pardeeville,WI,53954-8842,,,,,,,E3,12,11,5,9734,48745,360,5511370,0,7,PARDEEVILLE AREA,Pardeeville Area Sch Dist,Pardeeville Area,7/2/2002 11:15
2002,48155,4536,3,,Poynette Sch Dist,Barbara Wolfe,District Administrator,PO Box 10,Poynette WI 53955-0010,Poynette,WI,53955-0010,D,213 N Main St,Poynette WI 53955,Poynette,WI,53955,E3,12,11,5,9760,48745,362,5512120,0,7,POYNETTE,Poynette Sch Dist,Poynette,7/2/2002 11:27
2002,48156,6678,3,,Wisconsin Dells Sch Dist,Sally Sarnstrom,District Administrator,811 County Road H,Wisconsin Dells WI 53965-9636,Wisconsin Dells,WI,53965-9636,,,,,,,E3,12,56,5,9932,48745,385,5517040,0,7,WISCONSIN DELLS,Wisconsin Dells Sch Dist,Wisconsin Dells,7/2/2002 13:08
2002,48159,6713,3,,Wonewoc-Union Center Sch Dist,Michael Manning,District Administrator,PO Box 368,Wonewoc WI 53968-0368,Wonewoc,WI,53968-0368,D,101 School Rd,Wonewoc WI 53968,Wonewoc,WI,53968,K4,12,29,4,9955,48805,385,5517130,0,7,WONEWOC-UNION CENTER,Wonewoc-Union Center Sch Dist,Wonewoc-Union Center,7/2/2002 13:10
2002,48160,119,3,,Amery Sch Dist,Stephen V Schiell,District Administrator,115 Birch Ter,Amery WI 54001-1027,Amery,WI,54001-1027,,,,,,,E3,12,48,11,9984,48731,301,5500300,0,6,AMERY,Amery Sch Dist,Amery,11/2/2001 13:46
2002,48161,231,3,,Baldwin-Woodville Area Sch Dis,Howard J Ott,District Administrator,550 Highway 12,Baldwin WI 54002,Baldwin,WI,54002,,,,,,,E3,12,55,11,10012,48731,305,5500720,5120,8,BALDWIN-WOODVILLE AREA,Baldwin-Woodville Area Sch Dis,Baldwin-Woodville Area,2/4/2003 10:01
